Year,Date,Time,City,NumberSpectators,Weather,HomeTeam,AwayTeam,HomeFPI,AwayFPI,HomeOdds,AwayOdds,HomeScore,AwayScore,Winner,HomeResult
1991,1991-12-22,13:00,Oakland,,Mist,Team P,Team C,62.24,66.83,1.26,2.23,1,1,Draw,0
1991,1991-11-28,15:00,Fresno,20465.0,Rain,Team C,Team P,58.65,59.8,3.02,3.36,1,1,Draw,0
1991,1991-10-13,21:00,Sacramento,,Cloudy,Team F,Team C,42.54,71.31,2.35,2.03,9,2,Team F,1
1991,1991-11-08,18:00,San Francisco,22413.0,Sunny,Team C,Team P,74.93,86.36,1.69,3.33,0,6,Team P,-1
1991,1991-12-09,15:00,Oakland,28663.0,Rain,Team L,Team C,78.08,68.97,2.41,1.23,20,7,Team L,1
1991,1991-11-07,14:00,Stockton,36547.0,Sunny,Team C,Team B,47.96,62.26,3.04,2.2,0,6,Team B,-1
1991,1991-10-07,20:00,Oakland,,Mist,Team J,Team C,85.44,60.4,2.0,1.91,13,8,Team J,1
1991,1991-12-26,20:00,Sacramento,17005.0,Sunny,Team C,Team N,80.18,82.1,2.49,3.01,9,13,Team N,-1
1991,1991-10-16,16:00,Berkeley,,Cloudy,Team D,Team A,54.75,88.18,3.34,2.51,8,8,Draw,0
1991,1991-11-05,16:00,San Francisco,,Sunny,Team C,Team D,62.75,52.1,1.52,2.42,9,0,Team C,1
1991,1991-12-04,20:00,San Jose,39123.0,Sunny,Team D,Team M,89.79,68.13,2.36,2.84,16,19,Team M,-1
1991,1991-09-04,16:00,Palo Alto,,Rain,Team L,Team D,51.19,62.03,2.45,2.15,12,11,Team L,1
1991,1991-09-29,18:00,San Francisco,,Cloudy,Team D,Team A,72.99,78.75,1.9,2.51,10,4,Team D,1
1991,1991-09-07,15:00,Palo Alto,,Rain,Team E,Team D,84.67,52.73,2.65,1.48,12,9,Team E,1
1991,1991-11-02,16:00,Palo Alto,,Sunny,Team D,Team B,84.45,59.51,2.49,2.94,14,8,Team D,1
1991,1991-10-01,13:00,Palo Alto,,Rain,Team C,Team D,54.99,79.16,3.21,3.24,0,0,Draw,0
1991,1991-11-12,21:00,Palo Alto,23337.0,Cloudy,Team D,Team E,79.34,58.08,1.38,1.95,15,8,Team D,1
1991,1991-09-02,21:00,Berkeley,50948.0,Sunny,Team G,Team D,68.57,49.99,2.38,3.45,4,0,Team G,1
1991,1991-10-12,20:00,Santa Clara,,Rain,Team D,Team F,52.79,83.07,3.19,1.77,14,9,Team D,1
1991,1991-09-25,15:00,Stockton,,Cloudy,Team F,Team D,78.76,82.76,1.35,1.39,0,0,Draw,0
1991,1991-10-07,17:00,Sacramento,,Sunny,Team D,Team G,52.34,79.61,1.25,3.27,0,2,Team G,-1
1991,1991-10-23,16:00,Oakland,37875.0,Rain,Team A,Team D,84.5,60.66,2.64,3.18,3,4,Team D,-1
1991,1991-11-26,21:00,Stockton,,Cloudy,Team D,Team F,72.57,70.03,2.71,2.09,9,3,Team D,1
1991,1991-11-30,16:00,Hill Valley,,Sunny,Team K,Team D,81.66,48.31,3.03,2.4,10,8,Team K,1
1991,1991-10-17,16:00,Palo Alto,,Sunny,Team D,Team M,60.58,69.23,2.21,2.84,13,0,Team D,1
1991,1991-10-19,20:00,Sacramento,,Sunny,Team E,Team M,44.24,73.0,2.97,2.04,1,25,Team M,-1
1991,1991-10-19,16:00,Palo Alto,39025.0,Cloudy,Team A,Team E,68.51,47.09,2.0,1.54,0,13,Team E,-1
1991,1991-09-23,21:00,Sacramento,,Cloudy,Team E,Team G,70.84,57.22,3.02,2.61,2,12,Team G,-1
1991,1991-12-17,15:00,Berkeley,,Mist,Team O,Team E,89.69,81.72,3.25,2.97,14,10,Team O,1
1991,1991-10-18,15:00,Santa Clara,,Rain,Team E,Team M,78.98,60.68,1.8,2.69,14,19,Team M,-1
1991,1991-12-30,17:00,Oakland,35799.0,Rain,Team L,Team E,83.88,89.33,2.3,3.2,8,2,Team L,1
1991,1991-11-04,16:00,Santa Clara,44476.0,Rain,Team E,Team P,50.77,50.1,2.82,3.48,3,3,Draw,0
1991,1991-09-11,16:00,Sacramento,,Mist,Team P,Team E,78.41,81.96,3.05,3.32,3,3,Draw,0
1991,1991-11-18,15:00,Santa Clara,,Sunny,Team E,Team F,71.81,78.39,1.5,2.24,6,2,Team E,1
1991,1991-10-15,21:00,Palo Alto,48419.0,Mist,Team O,Team E,85.28,51.77,1.21,1.61,10,6,Team O,1
1991,1991-12-01,16:00,Santa Clara,,Cloudy,Team E,Team O,45.67,65.18,3.12,2.39,6,2,Team E,1
1991,1991-11-19,19:00,Berkeley,41310.0,Sunny,Team J,Team E,44.43,51.93,2.33,3.36,1,17,Team E,-1
1991,1991-10-16,21:00,San Francisco,,Cloudy,Team E,Team G,78.49,80.76,2.02,1.22,1,14,Team G,-1
1991,1991-09-27,16:00,Palo Alto,,Rain,Team H,Team E,82.22,81.63,2.41,1.53,2,2,Draw,0
1991,1991-12-21,19:00,Fresno,28755.0,Rain,Team E,Team N,60.32,82.84,2.71,2.41,0,11,Team N,-1
1991,1991-12-10,19:00,Oakland,36017.0,Rain,Team L,Team E,43.95,61.14,2.05,3.36,23,15,Team L,1
1991,1991-10-16,14:00,Berkeley,20890.0,Sunny,Team E,Team K,84.18,84.54,3.4,1.79,15,10,Team E,1
1991,1991-11-13,19:00,Berkeley,45840.0,Cloudy,Team F,Team P,48.24,44.21,3.24,2.01,0,2,Team P,-1
1991,1991-09-02,21:00,Santa Clara,,Mist,Team G,Team F,40.89,72.18,3.43,2.58,0,3,Team F,-1
1991,1991-12-18,18:00,Oakland,26191.0,Rain,Team F,Team A,75.92,85.13,2.18,3.29,11,11,Draw,0
1991,1991-09-18,20:00,Hill Valley,17151.0,Sunny,Team D,Team F,61.37,44.35,1.56,3.06,13,1,Team D,1
1991,1991-11-12,21:00,Hill Valley,36447.0,Sunny,Team F,Team K,78.39,77.96,3.21,2.02,1,6,Team K,-1
1991,1991-09-01,15:00,Hill Valley,,Cloudy,Team P,Team F,82.46,61.57,2.79,1.5,6,2,Team P,1
1991,1991-09-21,15:00,San Francisco,,Cloudy,Team F,Team G,60.52,42.59,2.69,1.78,5,6,Team G,-1
1991,1991-10-22,18:00,Sacramento,,Cloudy,Team P,Team F,59.57,48.48,2.53,3.05,0,6,Team F,-1
1991,1991-11-10,16:00,Sacramento,29274.0,Sunny,Team F,Team E,47.29,85.79,1.38,2.11,2,2,Draw,0
1991,1991-10-01,13:00,Fresno,,Mist,Team H,Team F,63.86,61.35,2.29,2.92,0,0,Draw,0
1991,1991-11-03,16:00,San Jose,,Cloudy,Team F,Team A,45.46,78.3,1.69,1.39,8,20,Team A,-1
1991,1991-12-19,20:00,Stockton,19977.0,Cloudy,Team K,Team F,74.26,43.74,2.6,2.64,0,2,Team F,-1
1991,1991-10-01,21:00,Oakland,,Mist,Team F,Team C,84.96,62.23,1.63,3.44,3,6,Team C,-1
1991,1991-10-22,19:00,Sacramento,46022.0,Sunny,Team G,Team F,61.43,71.22,1.97,2.33,5,9,Team F,-1
1991,1991-09-27,17:00,Fresno,20793.0,Mist,Team F,Team O,52.79,43.59,1.91,1.69,14,7,Team F,1
1991,1991-10-06,21:00,Palo Alto,,Rain,Team D,Team F,85.68,55.47,3.38,1.63,19,3,Team D,1
1991,1991-10-26,21:00,San Jose,,Sunny,Team F,Team M,50.81,73.72,2.37,1.31,9,6,Team F,1
1991,1991-11-04,14:00,San Francisco,21270.0,Sunny,Team G,Team P,77.56,62.38,1.68,1.34,12,0,Team G,1
1991,1991-11-30,16:00,San Jose,30286.0,Sunny,Team N,Team G,56.57,69.38,1.88,2.79,0,8,Team G,-1
1991,1991-12-04,21:00,Berkeley,20603.0,Cloudy,Team G,Team D,43.67,56.1,2.53,1.52,16,14,Team G,1
1991,1991-09-14,15:00,Palo Alto,,Rain,Team H,Team G,82.97,78.53,1.81,2.25,2,2,Draw,0
1991,1991-09-18,21:00,Santa Clara,,Rain,Team G,Team H,62.07,57.8,3.19,1.78,2,2,Draw,0
1991,1991-12-20,21:00,Santa Clara,30123.0,Cloudy,Team J,Team G,87.33,59.52,2.49,2.82,12,2,Team J,1
1991,1991-12-29,15:00,Hill Valley,,Sunny,Team G,Team I,83.38,77.81,2.23,1.42,20,0,Team G,1
1991,1991-11-27,15:00,Sacramento,30347.0,Cloudy,Team H,Team G,77.58,42.62,2.77,2.29,0,0,Draw,0
1991,1991-11-19,21:00,San Francisco,48276.0,Sunny,Team G,Team H,52.25,76.07,3.26,3.15,4,0,Team G,1
1991,1991-10-11,15:00,San Jose,32513.0,Sunny,Team I,Team G,87.87,44.73,3.28,2.15,17,0,Team I,1
1991,1991-09-02,16:00,Stockton,22142.0,Cloudy,Team G,Team I,63.33,49.91,1.98,2.49,12,12,Draw,0
1991,1991-09-24,15:00,San Jose,,Cloudy,Team I,Team G,62.35,49.01,2.91,1.62,10,0,Team I,1
1991,1991-09-27,18:00,San Jose,,Sunny,Team G,Team F,45.29,70.02,1.5,1.96,13,11,Team G,1
1991,1991-10-08,21:00,Stockton,43714.0,Cloudy,Team D,Team G,62.71,80.14,1.89,2.55,6,8,Team G,-1
1991,1991-11-05,20:00,Stockton,,Sunny,Team G,Team O,82.19,56.82,1.52,3.38,8,0,Team G,1
1991,1991-10-27,21:00,Stockton,24526.0,Sunny,Team J,Team G,58.65,70.86,1.86,3.19,2,1,Team J,1
1991,1991-10-15,17:00,Palo Alto,36362.0,Mist,Team G,Team M,57.98,86.85,2.03,2.84,0,7,Team M,-1
1991,1991-12-15,14:00,Santa Clara,21595.0,Sunny,Team H,Team F,73.96,70.69,1.32,2.03,14,19,Team F,-1
1991,1991-11-05,18:00,Palo Alto,47394.0,Cloudy,Team E,Team H,71.28,57.78,1.27,2.71,2,8,Team H,-1
1991,1991-10-11,15:00,Berkeley,32402.0,Cloudy,Team H,Team N,58.07,66.34,2.06,2.0,9,5,Team H,1
1991,1991-09-02,21:00,Hill Valley,,Cloudy,Team K,Team H,54.66,76.58,2.99,1.99,0,0,Draw,0
1991,1991-10-18,14:00,San Jose,39595.0,Sunny,Team H,Team E,59.54,41.64,2.84,2.41,3,0,Team H,1
1991,1991-12-18,16:00,Fresno,,Rain,Team C,Team H,45.35,67.03,3.24,1.25,13,15,Team H,-1
1991,1991-09-15,21:00,San Jose,,Sunny,Team H,Team C,69.86,64.49,1.58,2.16,0,9,Team C,-1
1991,1991-09-08,12:00,Sacramento,,Mist,Team F,Team H,84.09,48.22,1.74,2.75,0,0,Draw,0
1991,1991-12-23,12:00,Hill Valley,41220.0,Snow,Team H,Team J,82.93,86.47,2.99,3.29,16,14,Team H,1
1991,1991-09-06,20:00,Palo Alto,50953.0,Rain,Team C,Team H,61.98,52.46,2.95,3.19,1,2,Team H,-1
1991,1991-12-17,21:00,Santa Clara,20447.0,Cloudy,Team H,Team F,89.44,55.91,1.37,3.5,19,7,Team H,1
1991,1991-11-30,21:00,Sacramento,,Cloudy,Team C,Team H,85.34,85.59,2.84,1.58,4,5,Team H,-1
1991,1991-09-29,21:00,Sacramento,,Sunny,Team H,Team C,65.92,51.52,1.87,1.89,6,0,Team H,1
1991,1991-09-27,13:00,Fresno,45582.0,Mist,Team L,Team H,88.05,63.59,3.38,2.49,9,0,Team L,1
1991,1991-09-13,16:00,Fresno,18935.0,Mist,Team H,Team A,80.21,51.25,3.18,3.5,5,4,Team H,1
1991,1991-12-20,15:00,Berkeley,27335.0,Rain,Team F,Team H,58.69,83.43,1.39,1.9,14,15,Team H,-1
1991,1991-09-13,20:00,Hill Valley,34669.0,Cloudy,Team H,Team E,60.57,72.83,2.92,2.81,16,9,Team H,1
1991,1991-10-26,14:00,Sacramento,25545.0,Sunny,Team I,Team D,75.01,84.58,1.47,2.24,8,5,Team I,1
1991,1991-12-16,20:00,Berkeley,35269.0,Mist,Team B,Team I,69.06,51.68,2.72,2.38,9,0,Team B,1
1991,1991-10-15,19:00,Santa Clara,,Rain,Team I,Team G,53.43,55.4,2.85,1.32,0,0,Draw,0
1991,1991-09-09,17:00,Fresno,,Mist,Team N,Team I,48.39,72.84,2.27,2.24,0,4,Team I,-1
1991,1991-11-13,12:00,Sacramento,32991.0,Cloudy,Team I,Team G,51.75,81.78,2.75,2.37,2,19,Team G,-1
1991,1991-12-08,16:00,Oakland,,Rain,Team N,Team I,49.94,66.14,1.72,3.44,12,0,Team N,1
1991,1991-11-07,20:00,Palo Alto,51315.0,Sunny,Team I,Team N,89.17,56.82,3.22,3.33,12,12,Draw,0
1991,1991-09-10,15:00,Fresno,,Mist,Team K,Team I,82.78,68.59,2.05,2.61,6,3,Team K,1
1991,1991-10-02,16:00,Palo Alto,,Rain,Team I,Team N,59.84,43.42,3.3,2.82,0,0,Draw,0
1991,1991-10-30,20:00,Palo Alto,51136.0,Sunny,Team M,Team I,77.02,73.63,1.34,1.66,5,0,Team M,1
1991,1991-09-24,20:00,Palo Alto,,Rain,Team I,Team D,41.12,78.67,3.17,1.21,0,20,Team D,-1
1991,1991-12-01,16:00,Oakland,46665.0,Rain,Team F,Team I,44.85,55.11,2.91,1.74,3,10,Team I,-1
1991,1991-10-23,20:00,San Francisco,,Sunny,Team I,Team M,62.41,76.55,3.37,2.19,0,5,Team M,-1
1991,1991-09-21,17:00,Palo Alto,21917.0,Rain,Team L,Team I,58.09,43.76,1.79,2.39,6,9,Team I,-1
1991,1991-09-07,19:00,Sacramento,,Mist,Team I,Team L,46.13,64.77,3.35,1.5,0,4,Team L,-1
1991,1991-11-21,16:00,Berkeley,,Cloudy,Team D,Team I,89.72,53.28,3.28,3.03,0,0,Draw,0
1991,1991-10-15,14:00,Sacramento,,Sunny,Team I,Team N,69.87,48.82,1.87,2.97,0,15,Team N,-1
1991,1991-11-04,14:00,Santa Clara,20052.0,Rain,Team J,Team G,77.88,80.47,1.98,1.41,0,0,Draw,0
1991,1991-11-02,15:00,Santa Clara,,Rain,Team B,Team J,63.59,86.47,2.58,1.58,17,0,Team B,1
1991,1991-12-30,20:00,Sacramento,47668.0,Cloudy,Team J,Team A,87.61,73.4,1.25,1.53,8,0,Team J,1
1991,1991-12-02,20:00,Sacramento,,Sunny,Team B,Team J,74.24,51.69,1.95,1.72,17,1,Team B,1
1991,1991-09-28,14:00,Oakland,,Rain,Team J,Team B,43.24,54.5,2.63,2.11,0,7,Team B,-1
1991,1991-09-14,15:00,Sacramento,48559.0,Cloudy,Team K,Team J,67.63,43.05,2.92,3.35,15,2,Team K,1
1991,1991-09-08,16:00,Santa Clara,20238.0,Mist,Team J,Team F,54.64,78.04,2.66,2.86,7,0,Team J,1
1991,1991-11-04,16:00,Berkeley,17565.0,Sunny,Team F,Team J,76.41,66.76,1.54,3.31,13,5,Team F,1
1991,1991-12-25,21:00,Oakland,,Mist,Team J,Team P,41.49,61.25,1.44,2.61,0,0,Draw,0
1991,1991-12-23,20:00,Palo Alto,,Cloudy,Team A,Team J,87.63,79.12,2.28,2.82,1,0,Team A,1
1991,1991-10-01,15:00,Stockton,33375.0,Cloudy,Team J,Team A,47.76,46.27,1.91,3.14,22,0,Team J,1
1991,1991-09-13,13:00,San Francisco,42710.0,Sunny,Team A,Team J,51.18,55.72,1.97,2.45,7,0,Team A,1
1991,1991-10-07,19:00,San Jose,,Sunny,Team J,Team F,56.1,48.54,2.95,1.77,0,10,Team F,-1
1991,1991-09-14,13:00,Berkeley,32174.0,Cloudy,Team D,Team J,79.13,57.51,1.86,2.09,15,0,Team D,1
1991,1991-11-23,21:00,San Jose,,Cloudy,Team J,Team P,63.85,69.01,1.88,2.0,10,16,Team P,-1
1991,1991-12-22,16:00,Stockton,44597.0,Sunny,Team N,Team J,86.81,78.04,1.5,2.95,3,8,Team J,-1
1991,1991-09-19,15:00,Hill Valley,,Sunny,Team J,Team I,75.14,82.66,2.93,2.58,19,9,Team J,1
1991,1991-10-13,15:00,Stockton,,Cloudy,Team K,Team E,45.34,40.27,2.16,3.2,4,12,Team E,-1
1991,1991-09-20,15:00,San Francisco,,Sunny,Team N,Team K,64.03,66.69,3.47,1.28,21,1,Team N,1
1991,1991-11-06,16:00,San Jose,,Sunny,Team K,Team E,67.35,51.46,3.47,3.49,0,7,Team E,-1
1991,1991-09-21,20:00,San Francisco,25701.0,Sunny,Team D,Team K,61.06,42.36,1.47,2.25,16,3,Team D,1
1991,1991-11-04,20:00,Sacramento,23962.0,Sunny,Team K,Team H,42.5,66.31,1.97,1.38,0,1,Team H,-1
1991,1991-12-28,18:00,San Jose,47041.0,Cloudy,Team E,Team K,88.14,71.1,2.58,1.37,20,0,Team E,1
1991,1991-09-05,18:00,San Jose,,Cloudy,Team K,Team B,53.18,86.17,2.7,1.72,6,0,Team K,1
1991,1991-09-19,20:00,Palo Alto,36829.0,Rain,Team L,Team K,69.29,59.07,2.86,1.27,12,2,Team L,1
1991,1991-11-06,14:00,Fresno,19203.0,Rain,Team K,Team G,60.79,87.19,1.96,2.41,10,1,Team K,1
1991,1991-12-07,15:00,Oakland,42370.0,Rain,Team A,Team K,43.35,60.51,3.18,1.78,0,5,Team K,-1
1991,1991-10-09,15:00,Stockton,,Sunny,Team K,Team I,75.46,89.46,2.08,1.6,11,2,Team K,1
1991,1991-12-09,16:00,Palo Alto,,Cloudy,Team J,Team K,80.17,68.79,1.59,1.35,9,12,Team K,-1
1991,1991-10-16,16:00,Hill Valley,51474.0,Sunny,Team K,Team E,67.77,86.11,1.36,2.95,5,13,Team E,-1
1991,1991-11-07,15:00,Berkeley,,Sunny,Team D,Team K,76.79,72.98,2.88,2.21,11,0,Team D,1
1991,1991-11-19,21:00,Sacramento,35288.0,Cloudy,Team K,Team E,79.45,42.1,1.89,3.13,8,8,Draw,0
1991,1991-10-17,14:00,Palo Alto,,Cloudy,Team L,Team K,45.1,46.33,2.34,3.17,0,0,Draw,0
1991,1991-10-25,19:00,Oakland,28143.0,Rain,Team K,Team O,71.7,64.69,1.31,2.07,16,5,Team K,1
1991,1991-11-27,16:00,San Francisco,39540.0,Cloudy,Team L,Team E,53.29,69.88,2.17,1.49,0,2,Team E,-1
1991,1991-12-29,16:00,San Jose,46969.0,Sunny,Team M,Team L,47.55,89.01,2.21,2.26,0,0,Draw,0
1991,1991-11-12,15:00,Hill Valley,28561.0,Sunny,Team L,Team H,42.72,57.36,3.39,2.79,0,2,Team H,-1
1991,1991-12-16,20:00,Berkeley,,Mist,Team P,Team L,50.29,79.27,2.89,1.65,5,7,Team L,-1
1991,1991-09-20,20:00,San Jose,,Cloudy,Team L,Team H,63.38,81.9,1.22,3.29,9,18,Team H,-1
1991,1991-09-06,14:00,Santa Clara,,Mist,Team E,Team L,84.6,81.27,1.35,3.33,3,3,Draw,0
1991,1991-11-11,15:00,Stockton,27596.0,Sunny,Team L,Team E,66.08,89.62,1.37,2.63,4,0,Team L,1
1991,1991-12-15,16:00,Palo Alto,48746.0,Sunny,Team I,Team L,72.6,82.59,2.64,2.8,0,9,Team L,-1
1991,1991-10-25,19:00,Palo Alto,,Cloudy,Team L,Team A,84.29,45.29,2.18,1.76,22,5,Team L,1
1991,1991-12-09,12:00,Oakland,47201.0,Rain,Team K,Team L,71.89,56.38,1.95,3.11,12,8,Team K,1
1991,1991-10-31,15:00,Berkeley,35687.0,Sunny,Team L,Team G,72.57,82.54,2.34,2.33,13,10,Team L,1
1991,1991-12-10,15:00,Santa Clara,,Cloudy,Team J,Team L,79.74,64.78,1.38,1.55,25,11,Team J,1
1991,1991-09-30,18:00,Palo Alto,37758.0,Rain,Team L,Team N,49.83,47.29,2.4,1.82,0,0,Draw,0
1991,1991-09-29,15:00,Palo Alto,18082.0,Rain,Team P,Team L,74.98,49.02,1.89,2.98,6,11,Team L,-1
1991,1991-09-10,20:00,Santa Clara,,Rain,Team L,Team J,69.78,71.59,2.17,3.35,0,0,Draw,0
1991,1991-12-03,20:00,Palo Alto,,Cloudy,Team N,Team L,51.9,61.51,3.45,2.69,10,11,Team L,-1
1991,1991-09-17,21:00,Sacramento,,Sunny,Team L,Team O,53.67,46.5,1.68,2.98,8,0,Team L,1
1991,1991-11-06,16:00,Palo Alto,48086.0,Cloudy,Team M,Team N,82.75,55.0,1.84,1.3,8,22,Team N,-1
1991,1991-12-20,19:00,Hill Valley,,Snow,Team F,Team M,80.09,57.65,2.61,2.39,4,0,Team F,1
1991,1991-12-25,15:00,Hill Valley,23472.0,Snow,Team M,Team K,44.16,51.76,1.96,1.99,12,7,Team M,1
1991,1991-10-24,16:00,Berkeley,,Sunny,Team C,Team M,66.62,53.48,1.69,2.73,9,0,Team C,1
1991,1991-12-21,14:00,Hill Valley,32828.0,Snow,Team M,Team G,52.11,63.58,3.27,1.81,5,6,Team G,-1
1991,1991-10-18,21:00,Berkeley,34974.0,Cloudy,Team D,Team M,45.08,89.13,2.98,3.1,14,7,Team D,1
1991,1991-11-12,15:00,San Jose,39388.0,Sunny,Team M,Team O,57.34,61.96,1.7,2.73,3,0,Team M,1
1991,1991-09-09,16:00,San Francisco,,Sunny,Team L,Team M,76.26,70.29,1.92,2.72,24,16,Team L,1
1991,1991-11-24,21:00,San Francisco,,Sunny,Team M,Team P,71.28,45.23,1.59,3.36,9,0,Team M,1
1991,1991-12-19,16:00,Fresno,,Mist,Team E,Team M,47.29,72.17,1.8,1.99,0,15,Team M,-1
1991,1991-10-24,15:00,Fresno,,Mist,Team M,Team E,86.16,75.65,1.69,3.14,15,9,Team M,1
1991,1991-11-24,17:00,Hill Valley,24240.0,Cloudy,Team I,Team M,53.68,43.76,3.23,1.71,0,6,Team M,-1
1991,1991-10-25,15:00,Palo Alto,21942.0,Sunny,Team M,Team E,64.83,57.48,3.32,1.63,4,13,Team E,-1
1991,1991-11-16,21:00,Berkeley,36622.0,Sunny,Team O,Team M,66.58,41.95,2.64,2.49,4,2,Team O,1
1991,1991-10-24,12:00,Fresno,,Mist,Team M,Team E,78.29,49.62,1.26,3.3,0,12,Team E,-1
1991,1991-11-23,21:00,Sacramento,18600.0,Cloudy,Team L,Team M,54.38,88.03,3.39,3.27,0,0,Draw,0
1991,1991-11-14,16:00,Palo Alto,,Cloudy,Team M,Team B,80.71,70.11,1.55,1.55,2,0,Team M,1
1991,1991-10-13,15:00,Hill Valley,,Cloudy,Team N,Team E,57.14,51.66,2.78,3.14,12,2,Team N,1
1991,1991-09-18,15:00,Palo Alto,34093.0,Rain,Team G,Team N,48.65,84.26,2.19,1.29,6,0,Team G,1
1991,1991-11-17,15:00,San Jose,36355.0,Cloudy,Team N,Team G,78.29,66.51,3.02,2.69,7,0,Team N,1
1991,1991-11-06,20:00,Berkeley,,Sunny,Team F,Team N,87.01,84.53,2.11,3.19,7,0,Team F,1
1991,1991-12-08,20:00,Palo Alto,36483.0,Sunny,Team N,Team C,74.83,61.26,1.39,1.66,10,0,Team N,1
1991,1991-12-19,19:00,Hill Valley,17026.0,Snow,Team J,Team N,65.52,40.82,1.75,2.96,0,4,Team N,-1
1991,1991-10-07,16:00,Santa Clara,,Mist,Team N,Team B,86.87,48.36,1.33,3.47,4,7,Team B,-1
1991,1991-10-22,16:00,San Francisco,,Sunny,Team M,Team N,86.87,42.55,3.49,2.98,18,0,Team M,1
1991,1991-09-07,21:00,Fresno,33258.0,Mist,Team N,Team H,86.95,44.03,2.99,1.39,9,7,Team N,1
1991,1991-12-27,21:00,Sacramento,49779.0,Cloudy,Team P,Team N,88.2,71.74,2.3,1.34,7,16,Team N,-1
1991,1991-09-30,21:00,Berkeley,,Sunny,Team N,Team K,73.59,42.23,2.29,2.44,3,0,Team N,1
1991,1991-11-08,21:00,Sacramento,,Sunny,Team L,Team N,49.92,74.91,2.83,1.96,0,12,Team N,-1
1991,1991-12-24,20:00,Sacramento,32389.0,Sunny,Team N,Team M,89.16,43.04,2.95,3.14,1,16,Team M,-1
1991,1991-09-17,17:00,Sacramento,43324.0,Sunny,Team I,Team N,76.55,87.27,3.04,2.42,13,6,Team I,1
1991,1991-10-20,15:00,Stockton,44685.0,Sunny,Team N,Team J,46.72,69.29,3.35,1.56,16,4,Team N,1
1991,1991-12-05,15:00,Palo Alto,,Cloudy,Team E,Team N,75.77,67.49,2.89,1.94,0,7,Team N,-1
1991,1991-11-04,19:00,Berkeley,38797.0,Sunny,Team N,Team L,68.58,42.2,3.19,3.14,3,2,Team N,1
1991,1991-09-17,16:00,Palo Alto,22774.0,Rain,Team O,Team D,75.92,80.78,2.38,2.29,17,14,Team O,1
1991,1991-12-29,13:00,Oakland,48633.0,Rain,Team H,Team O,81.72,74.59,2.5,3.37,14,10,Team H,1
1991,1991-09-12,15:00,Oakland,17796.0,Mist,Team O,Team D,85.17,60.28,1.38,3.01,6,7,Team D,-1
1991,1991-10-03,13:00,San Jose,45389.0,Cloudy,Team B,Team O,69.05,77.01,1.83,1.63,5,7,Team O,-1
1991,1991-12-09,17:00,San Jose,24188.0,Cloudy,Team O,Team A,40.5,61.2,1.37,2.53,11,4,Team O,1
1991,1991-10-10,17:00,Oakland,40696.0,Mist,Team F,Team O,66.05,49.37,1.33,3.27,0,1,Team O,-1
1991,1991-12-07,20:00,Hill Valley,19024.0,Cloudy,Team O,Team M,88.26,71.2,3.3,3.49,0,0,Draw,0
1991,1991-12-16,21:00,Sacramento,24666.0,Sunny,Team L,Team O,77.84,50.79,2.17,3.2,16,2,Team L,1
1991,1991-12-08,21:00,Sacramento,23584.0,Cloudy,Team O,Team H,68.65,53.61,2.79,1.95,7,0,Team O,1
1991,1991-09-05,13:00,Oakland,42462.0,Mist,Team A,Team O,58.71,53.64,2.63,3.11,21,3,Team A,1
1991,1991-11-12,18:00,Palo Alto,,Sunny,Team O,Team D,88.38,65.6,3.21,3.28,0,7,Team D,-1
1991,1991-10-06,15:00,San Jose,,Cloudy,Team B,Team O,83.7,86.34,1.38,1.6,9,0,Team B,1
1991,1991-12-13,15:00,Oakland,,Mist,Team O,Team K,65.42,67.87,2.89,1.58,1,1,Draw,0
1991,1991-11-24,20:00,Hill Valley,,Sunny,Team C,Team O,59.89,81.89,3.09,1.65,0,16,Team O,-1
1991,1991-12-01,20:00,Stockton,,Sunny,Team O,Team D,75.02,49.23,3.04,3.0,13,10,Team O,1
1991,1991-11-03,19:00,Oakland,49368.0,Rain,Team K,Team O,67.68,76.0,1.63,2.86,8,0,Team K,1
1991,1991-10-05,15:00,Berkeley,39995.0,Cloudy,Team O,Team I,74.79,61.98,3.44,1.58,13,16,Team I,-1
1991,1991-10-29,20:00,San Jose,,Cloudy,Team P,Team D,44.93,71.03,1.25,1.65,11,4,Team P,1
1991,1991-11-13,16:00,San Jose,21866.0,Sunny,Team B,Team P,69.46,76.76,1.36,3.37,7,7,Draw,0
1991,1991-11-14,12:00,Santa Clara,,Sunny,Team P,Team L,80.71,80.81,1.82,3.47,11,1,Team P,1
1991,1991-12-28,18:00,Sacramento,45552.0,Sunny,Team E,Team P,64.75,84.0,2.05,1.5,0,4,Team P,-1
1991,1991-09-08,17:00,San Francisco,,Cloudy,Team P,Team D,51.33,74.33,2.54,3.02,4,0,Team P,1
1991,1991-09-02,13:00,Santa Clara,,Mist,Team I,Team P,74.15,46.18,1.32,3.1,7,8,Team P,-1
1991,1991-12-13,15:00,Sacramento,39333.0,Sunny,Team P,Team L,78.6,72.86,3.25,3.38,14,0,Team P,1
1991,1991-09-21,20:00,Stockton,32958.0,Sunny,Team B,Team P,41.49,80.83,1.29,1.21,0,0,Draw,0
1991,1991-11-14,13:00,Oakland,37954.0,Rain,Team P,Team A,88.12,47.1,2.44,1.33,12,0,Team P,1
1991,1991-09-19,21:00,Berkeley,,Cloudy,Team K,Team P,44.25,82.29,1.43,2.4,5,15,Team P,-1
1991,1991-09-05,17:00,Palo Alto,,Rain,Team P,Team A,52.01,53.76,1.36,2.16,1,1,Draw,0
